src,irsstub,incrange,variable,value,table_description,column_description
18in14ar.xls,15,"$1,000,000 under $1,500,000",nret_orddiv,207569,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with ordinary dividends
18in14ar.xls,16,"$1,500,000 under $2,000,000",nret_orddiv,86775,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with ordinary dividends
18in14ar.xls,17,"$2,000,000 under $5,000,000",nret_orddiv,127737,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with ordinary dividends
18in14ar.xls,18,"$5,000,000 under $10,000,000",nret_orddiv,32438,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with ordinary dividends
18in14ar.xls,19,"$10,000,000 or more",nret_orddiv,21210,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with ordinary dividends
18in14ar.xls,0,"All returns, total",orddiv,321070381,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,1,No adjusted gross income,orddiv,4671440,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,2,"$1 under $5,000",orddiv,978392,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,3,"$5,000 under $10,000",orddiv,1260875,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,4,"$10,000 under $15,000",orddiv,1601381,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,5,"$15,000 under $20,000",orddiv,1873684,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,6,"$20,000 under $25,000",orddiv,1886586,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,7,"$25,000 under $30,000",orddiv,1910684,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,8,"$30,000 under $40,000",orddiv,4038516,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,9,"$40,000 under $50,000",orddiv,4777316,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,10,"$50,000 under $75,000",orddiv,13494121,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,11,"$75,000 under $100,000",orddiv,15399006,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,12,"$100,000 under $200,000",orddiv,49178749,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,13,"$200,000 under $500,000",orddiv,62351404,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,14,"$500,000 under $1,000,000",orddiv,33942048,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,15,"$1,000,000 under $1,500,000",orddiv,15114449,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,16,"$1,500,000 under $2,000,000",orddiv,9962991,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,17,"$2,000,000 under $5,000,000",orddiv,25795359,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,18,"$5,000,000 under $10,000,000",orddiv,16056631,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,19,"$10,000,000 or more",orddiv,56776749,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Ordinary dividends
18in14ar.xls,0,"All returns, total",nret_qualdiv,26626098,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,1,No adjusted gross income,nret_qualdiv,403507,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,2,"$1 under $5,000",nret_qualdiv,782314,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,3,"$5,000 under $10,000",nret_qualdiv,706176,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,4,"$10,000 under $15,000",nret_qualdiv,738290,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,5,"$15,000 under $20,000",nret_qualdiv,683528,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,6,"$20,000 under $25,000",nret_qualdiv,692590,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,7,"$25,000 under $30,000",nret_qualdiv,650603,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,8,"$30,000 under $40,000",nret_qualdiv,1312818,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,9,"$40,000 under $50,000",nret_qualdiv,1370403,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,10,"$50,000 under $75,000",nret_qualdiv,3423518,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,11,"$75,000 under $100,000",nret_qualdiv,3202888,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,12,"$100,000 under $200,000",nret_qualdiv,7280334,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,13,"$200,000 under $500,000",nret_qualdiv,4061915,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,14,"$500,000 under $1,000,000",nret_qualdiv,856288,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,15,"$1,000,000 under $1,500,000",nret_qualdiv,200225,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,16,"$1,500,000 under $2,000,000",nret_qualdiv,84354,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,17,"$2,000,000 under $5,000,000",nret_qualdiv,124078,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,18,"$5,000,000 under $10,000,000",nret_qualdiv,31582,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,19,"$10,000,000 or more",nret_qualdiv,20688,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Number of returns with qualified dividends
18in14ar.xls,0,"All returns, total",qualdiv,243746121,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,1,No adjusted gross income,qualdiv,3152230,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,2,"$1 under $5,000",qualdiv,589554,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,3,"$5,000 under $10,000",qualdiv,753309,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,4,"$10,000 under $15,000",qualdiv,992298,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,5,"$15,000 under $20,000",qualdiv,1255557,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,6,"$20,000 under $25,000",qualdiv,1248531,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,7,"$25,000 under $30,000",qualdiv,1277159,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,8,"$30,000 under $40,000",qualdiv,2616693,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,9,"$40,000 under $50,000",qualdiv,3182974,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,10,"$50,000 under $75,000",qualdiv,9103341,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,11,"$75,000 under $100,000",qualdiv,10697049,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,12,"$100,000 under $200,000",qualdiv,36229884,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,13,"$200,000 under $500,000",qualdiv,48490099,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,14,"$500,000 under $1,000,000",qualdiv,26552392,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,15,"$1,000,000 under $1,500,000",qualdiv,11725857,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,16,"$1,500,000 under $2,000,000",qualdiv,7652796,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,17,"$2,000,000 under $5,000,000",qualdiv,19797872,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,18,"$5,000,000 under $10,000,000",qualdiv,12590621,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,19,"$10,000,000 or more",qualdiv,45837903,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",Qualified dividends
18in14ar.xls,0,"All returns, total",P,18642580,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,P,57408,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",P,72353,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",P,76069,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",P,136990,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",P,150387,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",P,178133,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",P,220534,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",P,689102,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",P,939526,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",P,2892705,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",P,3021862,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",P,7267123,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",P,2325672,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",P,355663,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",P,106661,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",P,47391,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",P,72567,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",P,19517,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",P,12917,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",Q,35230639,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,Q,306319,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
